0.21999	0.22094
0.34124	0.29760
0.39492	0.32384
0.42727	0.33777
0.45028	0.34667
0.46849	0.35316
0.48670	0.35923
0.50132	0.36377
0.51378	0.36752
0.52648	0.37126
